id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,frame_count,avg_confidence,notes
278,2,430,car,Blace L2,2026-05-02 13:52:23.693639,2026-05-02 13:55:29.592187,185.9,330,0.712,
237,2,371,car,Blace L3,2026-05-02 13:52:29.172001,2026-05-02 13:52:42.395419,13.22,25,0.352,
239,2,358,truck,Blace L1,2026-05-02 13:52:29.728836,2026-05-02 13:52:51.121273,21.39,40,0.59,
251,2,299,truck,,2026-05-02 13:52:31.912562,2026-05-02 13:53:36.725184,64.81,119,0.57,
241,2,446,car,Blace L1,2026-05-02 13:52:33.013716,2026-05-02 13:53:03.676828,30.66,57,0.471,
238,2,445,car,Blace L2,2026-05-02 13:52:39.112582,2026-05-02 13:52:46.775505,7.66,15,0.451,
240,2,445,car,Blace L2,2026-05-02 13:52:47.872594,2026-05-02 13:52:58.798133,10.93,21,0.385,
253,2,458,truck,Blace L1,2026-05-02 13:52:50.587644,2026-05-02 13:53:37.851087,47.26,87,0.549,
250,2,371,car,Blace L3,2026-05-02 13:52:52.209312,2026-05-02 13:53:35.07222,42.86,79,0.332,
262,2,358,car,Blace L1,2026-05-02 13:52:52.209312,2026-05-02 13:54:14.697434,82.49,149,0.593,
242,2,460,truck,Blace L3,2026-05-02 13:52:56.578125,2026-05-02 13:53:08.58921,12.01,23,0.486,
243,2,445,car,Blace L2,2026-05-02 13:53:00.961755,2026-05-02 13:53:16.252475,15.29,29,0.343,
248,2,401,car,,2026-05-02 13:53:07.500474,2026-05-02 13:53:28.400204,20.9,39,0.369,
247,2,456,car,,2026-05-02 13:53:08.58921,2026-05-02 13:53:28.400204,19.81,37,0.336,
249,2,467,truck,Blace L1,2026-05-02 13:53:22.819417,2026-05-02 13:53:30.629739,7.81,15,0.357,
254,2,250,car,Blace L3,2026-05-02 13:53:25.600994,2026-05-02 13:53:45.189969,19.59,36,0.855,
255,2,473,truck,Blace L1,2026-05-02 13:53:37.851087,2026-05-02 13:53:46.435811,8.58,16,0.374,
280,2,299,truck,,2026-05-02 13:53:37.851087,2026-05-02 13:55:37.116235,119.27,208,0.598,
276,2,371,car,Blace L3,2026-05-02 13:53:38.40054,2026-05-02 13:55:22.723856,104.32,182,0.836,
256,2,304,car,Blace L1,2026-05-02 13:53:38.970096,2026-05-02 13:53:48.66818,9.7,18,0.558,
257,2,477,truck,Blace L1,2026-05-02 13:53:40.639205,2026-05-02 13:53:48.66818,8.03,15,0.601,
260,2,401,car,,2026-05-02 13:53:49.246978,2026-05-02 13:54:02.845583,13.6,25,0.374,
259,2,304,truck,Blace L1,2026-05-02 13:53:49.823866,2026-05-02 13:54:02.845583,13.02,24,0.744,
268,2,480,car,Blace L2,2026-05-02 13:53:49.823866,2026-05-02 13:55:07.563504,77.74,135,0.747,
298,2,491,car,Blace L2,2026-05-02 13:54:05.631667,2026-05-02 13:57:28.309156,202.68,357,0.81,
335,2,495,car,Blace L3,2026-05-02 13:54:07.844533,2026-05-02 13:59:25.923004,318.08,564,0.802,
265,2,304,car,Blace L1,2026-05-02 13:54:09.520298,2026-05-02 13:54:47.666045,38.15,66,0.822,
281,2,497,car,Blace L1,2026-05-02 13:54:10.05081,2026-05-02 13:55:38.231295,88.18,153,0.609,
279,2,358,car,Blace L1,2026-05-02 13:54:21.132283,2026-05-02 13:55:35.413547,74.28,129,0.735,
266,2,516,car,Blace L2,2026-05-02 13:54:26.226868,2026-05-02 13:55:05.326772,39.1,67,0.42,
308,2,519,car,Blace L1,2026-05-02 13:54:28.666253,2026-05-02 13:57:56.323649,207.66,367,0.716,
274,2,357,car,Blace L1,2026-05-02 13:54:32.841996,2026-05-02 13:55:13.170117,40.33,70,0.868,
264,2,524,car,Blace L2,2026-05-02 13:54:34.058915,2026-05-02 13:54:42.955749,8.9,16,0.424,
271,2,525,car,,2026-05-02 13:54:39.931244,2026-05-02 13:55:07.563504,27.63,48,0.463,
270,2,524,car,Blace L2,2026-05-02 13:54:44.768497,2026-05-02 13:55:07.563504,22.8,40,0.435,
267,2,517,car,Blace L2,2026-05-02 13:54:58.981131,2026-05-02 13:55:07.005205,8.02,15,0.342,
277,2,531,car,Blace L1,2026-05-02 13:55:06.436491,2026-05-02 13:55:27.918781,21.48,39,0.43,
303,2,517,car,Blace L2,2026-05-02 13:55:08.12997,2026-05-02 13:57:39.663854,151.53,270,0.903,
284,2,536,car,,2026-05-02 13:55:08.716666,2026-05-02 13:55:57.009728,48.29,86,0.53,
332,2,538,car,Blace L2,2026-05-02 13:55:08.716666,2026-05-02 13:59:19.472222,250.76,448,0.844,
341,2,537,car,Blace L1,2026-05-02 13:55:08.716666,2026-05-02 14:00:00.27437,291.56,522,0.766,
292,2,353,car,Blace L3,2026-05-02 13:55:23.309135,2026-05-02 13:57:06.752042,103.44,185,0.932,
317,2,555,car,Blace L3,2026-05-02 13:55:26.78485,2026-05-02 13:58:28.5617,181.78,325,0.909,
297,2,394,car,Blace L3,2026-05-02 13:55:27.918781,2026-05-02 13:57:28.309156,120.39,215,0.928,
301,2,531,car,Blace L1,2026-05-02 13:55:33.635641,2026-05-02 13:57:28.309156,114.67,205,0.548,
338,2,563,car,Blace L3,2026-05-02 13:55:36.555186,2026-05-02 13:59:44.623955,248.07,445,0.755,
283,2,543,car,,2026-05-02 13:55:38.80086,2026-05-02 13:55:47.414152,8.61,16,0.353,
282,2,497,car,Blace L1,2026-05-02 13:55:39.383556,2026-05-02 13:55:47.414152,8.03,15,0.59,
337,2,550,car,Blace L2,2026-05-02 13:55:43.947693,2026-05-02 13:59:40.173717,236.23,424,0.762,
307,2,299,car,,2026-05-02 13:55:45.677287,2026-05-02 13:57:56.323649,130.65,234,0.468,
291,2,570,truck,,2026-05-02 13:55:46.274469,2026-05-02 13:56:22.883761,36.61,66,0.446,
285,2,571,car,Blace L2,2026-05-02 13:55:47.414152,2026-05-02 13:56:02.059979,14.65,27,0.463,
287,2,580,car,Blace L3,2026-05-02 13:55:54.785593,2026-05-02 13:56:11.645612,16.86,31,0.491,
296,2,581,car,Blace L1,2026-05-02 13:55:54.785593,2026-05-02 13:57:28.309156,93.52,168,0.588,
286,2,576,car,Blace L1,2026-05-02 13:56:00.389714,2026-05-02 13:56:09.377487,8.99,17,0.372,
288,2,497,car,Blace L1,2026-05-02 13:56:01.492535,2026-05-02 13:56:14.993258,13.5,25,0.632,
343,2,536,car,Blace L3,2026-05-02 13:56:03.784133,2026-05-02 14:00:04.675109,240.89,433,0.728,
289,2,585,car,Blace L2,2026-05-02 13:56:08.835481,2026-05-02 13:56:17.35222,8.52,16,0.458,
290,2,576,car,Blace L1,2026-05-02 13:56:12.20091,2026-05-02 13:56:21.217466,9.02,17,0.374,
294,2,497,car,Blace L1,2026-05-02 13:56:16.13399,2026-05-02 13:57:22.593881,66.46,120,0.638,
299,2,591,car,,2026-05-02 13:56:16.755405,2026-05-02 13:57:28.309156,71.55,129,0.435,
300,2,592,car,Blace L2,2026-05-02 13:56:18.496697,2026-05-02 13:57:28.309156,69.81,126,0.525,
295,2,580,car,Blace L3,2026-05-02 13:56:23.426818,2026-05-02 13:57:28.309156,64.88,117,0.489,
293,2,597,car,,2026-05-02 13:56:30.108677,2026-05-02 13:57:18.029821,47.92,87,0.478,
302,2,599,car,Blace L3,2026-05-02 13:56:41.804874,2026-05-02 13:57:28.309156,46.5,84,0.391,
305,2,611,car,Blace L1,2026-05-02 13:57:29.501095,2026-05-02 13:57:46.875288,17.37,32,0.397,
329,2,608,car,Blace L3,2026-05-02 13:57:29.501095,2026-05-02 13:59:03.032007,93.53,168,0.89,
304,2,614,car,,2026-05-02 13:57:30.669426,2026-05-02 13:57:39.663854,8.99,17,0.36,
306,2,591,car,,2026-05-02 13:57:33.579235,2026-05-02 13:57:55.21727,21.64,40,0.413,
370,2,621,car,Blace L2,2026-05-02 13:57:39.102553,2026-05-02 14:02:54.722248,315.62,558,0.858,
309,2,580,car,Blace L3,2026-05-02 13:57:46.875288,2026-05-02 13:58:00.268962,13.39,25,0.341,
315,2,611,car,Blace L1,2026-05-02 13:57:48.066414,2026-05-02 13:58:26.323131,38.26,70,0.395,
313,2,519,car,Blace L1,2026-05-02 13:57:57.453593,2026-05-02 13:58:21.380254,23.93,44,0.542,
311,2,591,car,,2026-05-02 13:57:58.043483,2026-05-02 13:58:11.539959,13.5,25,0.374,
312,2,647,truck,Blace L1,2026-05-02 13:58:00.842382,2026-05-02 13:58:13.181673,12.34,23,0.477,
310,2,646,truck,,2026-05-02 13:58:01.961991,2026-05-02 13:58:10.413158,8.45,16,0.508,
314,2,648,truck,Blace L1,2026-05-02 13:58:02.493607,2026-05-02 13:58:26.323131,23.83,44,0.378,
319,2,614,car,Blace L2,2026-05-02 13:58:03.057438,2026-05-02 13:58:41.016632,37.96,69,0.496,
327,2,299,truck,,2026-05-02 13:58:11.539959,2026-05-02 13:58:53.447042,41.91,76,0.61,
316,2,591,car,,2026-05-02 13:58:12.63144,2026-05-02 13:58:28.01175,15.38,29,0.363,
318,2,580,car,Blace L3,2026-05-02 13:58:22.487013,2026-05-02 13:58:39.899907,17.41,32,0.332,
323,2,662,car,Blace L2,2026-05-02 13:58:22.487013,2026-05-02 13:58:46.689476,24.2,44,0.477,
325,2,519,truck,Blace L1,2026-05-02 13:58:22.487013,2026-05-02 13:58:49.552307,27.07,49,0.611,
320,2,658,car,Blace L3,2026-05-02 13:58:26.323131,2026-05-02 13:58:43.293622,16.97,31,0.316,
321,2,591,car,,2026-05-02 13:58:33.65112,2026-05-02 13:58:45.557864,11.91,22,0.346,
322,2,627,car,Blace L1,2026-05-02 13:58:33.65112,2026-05-02 13:58:46.689476,13.04,24,0.328,
324,2,611,car,Blace L1,2026-05-02 13:58:38.737033,2026-05-02 13:58:49.008092,10.27,19,0.397,
328,2,614,car,Blace L2,2026-05-02 13:58:43.853294,2026-05-02 13:58:57.438617,13.59,25,0.381,
330,2,519,car,Blace L1,2026-05-02 13:58:50.68115,2026-05-02 13:59:09.113111,18.43,34,0.602,
359,2,686,car,Blace L1,2026-05-02 13:58:57.99157,2026-05-02 14:01:50.544918,172.55,309,0.614,
331,2,614,car,Blace L2,2026-05-02 13:58:58.553801,2026-05-02 13:59:16.768188,18.21,34,0.332,
339,2,299,truck,,2026-05-02 13:59:00.22643,2026-05-02 13:59:55.853848,55.63,102,0.556,
358,2,580,car,Blace L3,2026-05-02 13:59:00.800837,2026-05-02 14:01:32.8721,152.07,272,0.836,
345,2,611,truck,Blace L1,2026-05-02 13:59:01.925097,2026-05-02 14:00:32.541072,90.62,165,0.702,
333,2,696,car,Blace L3,2026-05-02 13:59:06.372534,2026-05-02 13:59:20.000743,13.63,26,0.346,
336,2,627,car,Blace L1,2026-05-02 13:59:08.028747,2026-05-02 13:59:32.965179,24.94,47,0.372,
334,2,519,truck,Blace L1,2026-05-02 13:59:10.220992,2026-05-02 13:59:25.383484,15.16,29,0.732,
353,2,706,car,Blace L1,2026-05-02 13:59:18.393141,2026-05-02 14:00:56.438564,98.05,178,0.479,
342,2,519,truck,Blace L1,2026-05-02 13:59:26.476806,2026-05-02 14:00:01.952034,35.48,65,0.597,
344,2,627,car,Blace L1,2026-05-02 13:59:34.052184,2026-05-02 14:00:20.884058,46.83,85,0.476,
340,2,716,car,Blace L1,2026-05-02 13:59:43.49569,2026-05-02 13:59:56.960705,13.47,25,0.499,
360,2,717,car,Blace L3,2026-05-02 13:59:46.433552,2026-05-02 14:01:55.802068,129.37,230,0.81,
356,2,719,car,Blace L2,2026-05-02 13:59:47.578664,2026-05-02 14:01:17.205122,89.63,163,0.616,
347,2,299,truck,,2026-05-02 13:59:56.960705,2026-05-02 14:00:38.096919,41.14,75,0.561,
357,2,519,car,Blace L1,2026-05-02 14:00:09.111967,2026-05-02 14:01:27.995872,78.88,139,0.854,
346,2,627,car,Blace L1,2026-05-02 14:00:22.035482,2026-05-02 14:00:35.308427,13.27,25,0.469,
348,2,767,car,Blace L2,2026-05-02 14:00:29.224646,2026-05-02 14:00:39.753096,10.53,20,0.418,
349,2,768,car,Blace L3,2026-05-02 14:00:31.987754,2026-05-02 14:00:53.184505,21.2,39,0.416,
350,2,611,truck,Blace L1,2026-05-02 14:00:33.658909,2026-05-02 14:00:54.815161,21.16,39,0.548,
351,2,779,car,Blace L1,2026-05-02 14:00:40.297949,2026-05-02 14:00:54.815161,14.52,27,0.649,
361,2,767,car,Blace L2,2026-05-02 14:00:40.848997,2026-05-02 14:01:56.389119,75.54,133,0.467,
352,2,786,car,Blace L2,2026-05-02 14:00:48.156208,2026-05-02 14:00:55.901418,7.75,15,0.335,
355,2,706,car,Blace L1,2026-05-02 14:00:58.098488,2026-05-02 14:01:17.205122,19.11,36,0.436,
354,2,792,car,Blace L3,2026-05-02 14:01:03.469359,2026-05-02 14:01:17.205122,13.74,26,0.33,
362,2,719,car,Blace L2,2026-05-02 14:01:20.87368,2026-05-02 14:02:05.839958,44.97,82,0.4,
364,2,812,car,,2026-05-02 14:01:51.701626,2026-05-02 14:02:16.391873,24.69,45,0.392,
368,2,686,car,Blace L1,2026-05-02 14:01:51.701626,2026-05-02 14:02:46.402222,54.7,92,0.58,
363,2,767,car,Blace L2,2026-05-02 14:02:03.60331,2026-05-02 14:02:13.614589,10.01,19,0.535,
366,2,822,car,Blace L1,2026-05-02 14:02:09.244084,2026-05-02 14:02:31.863226,22.62,42,0.389,
369,2,812,car,,2026-05-02 14:02:20.339522,2026-05-02 14:02:46.990329,26.65,42,0.381,
365,2,767,car,Blace L2,2026-05-02 14:02:21.994207,2026-05-02 14:02:30.725509,8.73,17,0.56,
367,2,829,truck,Blace L1,2026-05-02 14:02:29.592883,2026-05-02 14:02:46.402222,16.81,24,0.527,
371,2,686,car,Blace L1,2026-05-02 14:02:47.545939,2026-05-02 14:02:56.353704,8.81,17,0.645,
372,2,16,truck,,2026-05-02 14:04:35.513198,2026-05-02 14:04:43.454697,7.94,15,0.563,
373,2,18,car,Blace L1,2026-05-02 14:04:35.513198,2026-05-02 14:04:43.454697,7.94,15,0.447,
374,2,19,car,,2026-05-02 14:04:35.513198,2026-05-02 14:04:48.900816,13.39,25,0.402,
376,2,17,car,Blace L1,2026-05-02 14:04:35.513198,2026-05-02 14:05:03.458195,27.94,51,0.484,
384,2,11,car,Blace L1,2026-05-02 14:04:35.513198,2026-05-02 14:06:17.673405,102.16,186,0.76,
390,2,20,car,Blace L2,2026-05-02 14:04:35.513198,2026-05-02 14:06:44.019641,128.51,233,0.407,
396,2,4,car,Blace L1,2026-05-02 14:04:35.513198,2026-05-02 14:07:39.028876,183.52,333,0.884,
402,2,2,car,Blace L2,2026-05-02 14:04:35.513198,2026-05-02 14:08:18.093941,222.58,404,0.899,
403,2,1,car,Blace L3,2026-05-02 14:04:35.513198,2026-05-02 14:08:21.364562,225.85,410,0.933,
404,2,6,car,Blace L1,2026-05-02 14:04:35.513198,2026-05-02 14:08:36.010169,240.5,437,0.824,
406,2,10,car,Blace L3,2026-05-02 14:04:35.513198,2026-05-02 14:08:47.533845,252.02,458,0.832,
411,2,12,car,Blace L2,2026-05-02 14:04:35.513198,2026-05-02 14:09:10.73779,275.22,500,0.758,
412,2,14,car,Blace L1,2026-05-02 14:04:35.513198,2026-05-02 14:09:15.214722,279.7,508,0.778,
416,2,3,car,Blace L2,2026-05-02 14:04:35.513198,2026-05-02 14:09:25.112492,289.6,526,0.926,
417,2,9,car,,2026-05-02 14:04:35.513198,2026-05-02 14:09:36.71159,301.2,547,0.752,
430,2,5,car,Blace L3,2026-05-02 14:04:35.513198,2026-05-02 14:31:07.508763,1592,715,0.91,
432,2,8,car,Blace L3,2026-05-02 14:04:35.513198,2026-05-02 14:31:07.508763,1592,715,0.845,
439,2,7,car,Blace L2,2026-05-02 14:04:35.513198,2026-05-02 14:31:52.535085,1637.02,792,0.893,
448,2,15,car,Blace L3,2026-05-02 14:04:35.513198,2026-05-02 14:32:51.615603,1696.1,899,0.712,
375,2,16,truck,,2026-05-02 14:04:45.112803,2026-05-02 14:04:54.675777,9.56,18,0.493,
377,2,18,car,Blace L1,2026-05-02 14:04:52.981889,2026-05-02 14:05:04.55254,11.57,22,0.434,
378,2,19,car,,2026-05-02 14:04:56.412342,2026-05-02 14:05:09.962711,13.55,26,0.422,
436,2,16,truck,,2026-05-02 14:05:00.74405,2026-05-02 14:31:32.713179,1591.97,711,0.575,
383,2,18,truck,Blace L1,2026-05-02 14:05:05.653415,2026-05-02 14:06:13.698814,68.05,125,0.382,
386,2,19,car,,2026-05-02 14:05:12.665569,2026-05-02 14:06:37.293772,84.63,154,0.397,
379,2,84,car,Blace L3,2026-05-02 14:05:35.853833,2026-05-02 14:05:43.87569,8.02,16,0.324,
380,2,89,car,Blace L1,2026-05-02 14:05:43.330777,2026-05-02 14:05:52.078852,8.75,17,0.332,
381,2,84,car,Blace L3,2026-05-02 14:05:45.4868,2026-05-02 14:06:08.557538,23.07,42,0.362,
382,2,92,car,Blace L1,2026-05-02 14:05:59.411519,2026-05-02 14:06:09.671638,10.26,19,0.325,
385,2,18,truck,Blace L1,2026-05-02 14:06:14.858217,2026-05-02 14:06:24.51863,9.66,18,0.347,
388,2,18,car,Blace L1,2026-05-02 14:06:25.650297,2026-05-02 14:06:41.156952,15.51,29,0.348,
389,2,111,truck,Blace L1,2026-05-02 14:06:26.2284,2026-05-02 14:06:41.156952,14.93,28,0.373,
387,2,84,car,Blace L3,2026-05-02 14:06:30.169107,2026-05-02 14:06:37.841303,7.67,15,0.333,
391,2,18,truck,Blace L1,2026-05-02 14:06:42.268869,2026-05-02 14:06:50.613817,8.34,16,0.5,
392,2,124,car,Blace L1,2026-05-02 14:06:49.516831,2026-05-02 14:07:04.410297,14.89,28,0.526,
393,2,18,car,Blace L1,2026-05-02 14:06:51.709065,2026-05-02 14:07:04.963767,13.25,25,0.514,
400,2,127,car,,2026-05-02 14:07:03.317447,2026-05-02 14:08:07.129634,63.81,117,0.393,
394,2,18,truck,Blace L1,2026-05-02 14:07:06.085273,2026-05-02 14:07:19.294847,13.21,25,0.44,
414,2,124,car,Blace L1,2026-05-02 14:07:06.085273,2026-05-02 14:09:17.412831,131.33,240,0.617,
395,2,133,car,Blace L1,2026-05-02 14:07:10.545824,2026-05-02 14:07:19.294847,8.75,17,0.438,
397,2,18,car,Blace L1,2026-05-02 14:07:20.392808,2026-05-02 14:07:42.882021,22.49,42,0.516,
398,2,145,car,Blace L2,2026-05-02 14:07:35.197956,2026-05-02 14:07:43.988374,8.79,17,0.334,
399,2,18,car,Blace L1,2026-05-02 14:07:47.863757,2026-05-02 14:07:56.129544,8.27,16,0.586,
461,2,139,car,Blace L2,2026-05-02 14:07:48.41817,2026-05-02 14:33:59.337303,1570.92,672,0.708,
401,2,147,car,Blace L1,2026-05-02 14:07:55.567781,2026-05-02 14:08:13.693211,18.13,34,0.372,
405,2,18,car,Blace L1,2026-05-02 14:07:57.235951,2026-05-02 14:08:37.679343,40.44,75,0.735,
408,2,170,car,Blace L2,2026-05-02 14:08:01.082252,2026-05-02 14:08:53.583168,52.5,97,0.362,
407,2,127,truck,,2026-05-02 14:08:35.464072,2026-05-02 14:08:49.180511,13.72,26,0.391,
423,2,18,car,Blace L1,2026-05-02 14:08:38.770754,2026-05-02 14:10:33.966778,115.2,210,0.887,
453,2,189,car,Blace L1,2026-05-02 14:08:49.180511,2026-05-02 14:33:15.966522,1466.79,483,0.688,
409,2,170,car,Blace L2,2026-05-02 14:08:56.327584,2026-05-02 14:09:05.784968,9.46,18,0.358,
413,2,194,car,Blace L3,2026-05-02 14:08:59.636978,2026-05-02 14:09:16.87462,17.24,32,0.467,
410,2,10,car,,2026-05-02 14:09:03.027722,2026-05-02 14:09:10.73779,7.71,15,0.383,
419,2,196,car,Blace L2,2026-05-02 14:09:09.09413,2026-05-02 14:09:53.177631,44.08,81,0.449,
415,2,200,car,Blace L1,2026-05-02 14:09:11.889995,2026-05-02 14:09:21.237272,9.35,18,0.323,
431,2,199,car,Blace L2,2026-05-02 14:09:11.889995,2026-05-02 14:31:07.508763,1315.62,214,0.772,
437,2,198,car,Blace L1,2026-05-02 14:09:11.889995,2026-05-02 14:31:32.713179,1340.82,255,0.764,
464,2,201,car,Blace L1,2026-05-02 14:09:17.412831,2026-05-02 14:34:16.613659,1499.2,536,0.697,
433,2,200,car,Blace L1,2026-05-02 14:09:22.345375,2026-05-02 14:31:07.508763,1305.16,195,0.583,
426,2,3,car,Blace L2,2026-05-02 14:09:26.21429,2026-05-02 14:31:02.002963,1295.79,178,0.9,
418,2,124,car,Blace L1,2026-05-02 14:09:30.076748,2026-05-02 14:09:38.384233,8.31,16,0.711,
420,2,220,car,,2026-05-02 14:09:37.81842,2026-05-02 14:10:02.576546,24.76,46,0.344,
443,2,9,car,Blace L3,2026-05-02 14:09:37.81842,2026-05-02 14:32:03.012824,1345.19,263,0.866,
429,2,194,car,Blace L3,2026-05-02 14:09:40.576218,2026-05-02 14:31:07.508763,1286.93,162,0.506,
434,2,124,car,Blace L1,2026-05-02 14:09:44.383513,2026-05-02 14:31:07.508763,1283.13,155,0.805,
421,2,214,car,,2026-05-02 14:09:49.847764,2026-05-02 14:10:03.129174,13.28,25,0.346,
494,2,227,car,Blace L3,2026-05-02 14:09:54.288834,2026-05-02 15:13:30.638563,3816.35,869,0.82,
478,2,196,car,Blace L2,2026-05-02 14:09:55.936425,2026-05-02 15:11:43.304792,3707.37,671,0.782,
422,2,230,car,,2026-05-02 14:10:00.375382,2026-05-02 14:10:26.273959,25.9,48,0.423,
425,2,241,car,,2026-05-02 14:10:30.121039,2026-05-02 14:29:53.565893,1163.44,48,0.49,
427,2,243,car,Blace L1,2026-05-02 14:10:30.121039,2026-05-02 14:31:04.204454,1234.08,66,0.443,
424,2,245,car,Blace L2,2026-05-02 14:10:33.419785,2026-05-02 14:10:43.227101,9.81,18,0.334,
428,2,256,truck,Blace L3,2026-05-02 14:29:54.793147,2026-05-02 14:31:07.508763,72.72,23,0.463,
458,2,243,car,Blace L1,2026-05-02 14:31:10.53436,2026-05-02 14:33:44.58017,154.05,280,0.743,
445,2,271,car,Blace L1,2026-05-02 14:31:11.141468,2026-05-02 14:32:25.572751,74.43,136,0.854,
450,2,272,car,Blace L3,2026-05-02 14:31:11.141468,2026-05-02 14:32:57.679074,106.54,194,0.589,
435,2,245,car,Blace L2,2026-05-02 14:31:15.016539,2026-05-02 14:31:25.571181,10.55,20,0.494,
440,2,275,car,Blace L2,2026-05-02 14:31:26.12347,2026-05-02 14:31:56.930425,30.81,57,0.429,
457,2,281,car,Blace L1,2026-05-02 14:31:26.12347,2026-05-02 14:33:38.56865,132.45,241,0.652,
438,2,16,truck,,2026-05-02 14:31:34.912666,2026-05-02 14:31:49.74264,14.83,28,0.45,
442,2,291,car,Blace L1,2026-05-02 14:31:43.657541,2026-05-02 14:32:01.897356,18.24,34,0.48,
441,2,16,truck,,2026-05-02 14:31:50.864832,2026-05-02 14:32:00.779743,9.91,19,0.527,
517,2,297,car,Blace L3,2026-05-02 14:31:53.653176,2026-05-02 15:42:09.959351,4216.31,852,0.791,
482,2,275,car,Blace L2,2026-05-02 14:31:58.027815,2026-05-02 15:12:45.346605,2447.32,564,0.858,
463,2,291,car,Blace L1,2026-05-02 14:32:08.503938,2026-05-02 14:34:08.170234,119.67,214,0.508,
444,2,313,car,Blace L1,2026-05-02 14:32:14.544291,2026-05-02 14:32:25.013504,10.47,20,0.342,
456,2,314,car,Blace L2,2026-05-02 14:32:15.647729,2026-05-02 14:33:32.58453,76.94,140,0.571,
446,2,322,car,,2026-05-02 14:32:22.223888,2026-05-02 14:32:34.550516,12.33,23,0.41,
447,2,309,truck,,2026-05-02 14:32:22.223888,2026-05-02 14:32:36.223348,14,26,0.506,
460,2,312,car,,2026-05-02 14:32:29.505281,2026-05-02 14:33:59.337303,89.83,163,0.881,
452,2,335,car,Blace L2,2026-05-02 14:32:33.981331,2026-05-02 14:33:10.992292,37.01,68,0.379,
449,2,309,truck,,2026-05-02 14:32:40.080218,2026-05-02 14:32:52.722907,12.64,24,0.441,
455,2,342,car,Blace L1,2026-05-02 14:32:47.777796,2026-05-02 14:33:30.384675,42.61,78,0.431,
451,2,309,truck,,2026-05-02 14:32:53.827963,2026-05-02 14:33:04.322208,10.49,20,0.454,
471,2,347,car,Blace L3,2026-05-02 14:32:57.131985,2026-05-02 15:10:08.291572,2231.16,172,0.848,
469,2,272,car,Blace L3,2026-05-02 14:32:58.785556,2026-05-02 15:10:01.701984,2222.92,162,0.685,
454,2,309,truck,,2026-05-02 14:33:15.418883,2026-05-02 14:33:25.964623,10.55,20,0.438,
459,2,335,car,Blace L2,2026-05-02 14:33:19.313706,2026-05-02 14:33:57.825755,38.51,71,0.359,
468,2,359,car,,2026-05-02 14:33:27.074366,2026-05-02 15:10:01.701984,2194.63,111,0.785,
462,2,314,car,Blace L2,2026-05-02 14:33:35.312243,2026-05-02 14:34:02.441045,27.13,48,0.429,
479,2,281,car,Blace L1,2026-05-02 14:33:43.490173,2026-05-02 15:12:13.434534,2309.94,315,0.87,
470,2,342,car,Blace L1,2026-05-02 14:33:45.13319,2026-05-02 15:10:01.701984,2176.57,78,0.522,
472,2,243,car,Blace L1,2026-05-02 14:33:45.687036,2026-05-02 15:10:09.400054,2183.71,86,0.88,
466,2,381,car,Blace L1,2026-05-02 14:34:05.037733,2026-05-02 15:10:01.120135,2156.08,44,0.542,
540,2,314,car,Blace L2,2026-05-02 14:34:06.317377,2026-05-02 15:45:34.523706,4288.21,957,0.864,
483,2,291,car,Blace L1,2026-05-02 14:34:09.446578,2026-05-02 15:12:50.32644,2320.88,339,0.81,
467,2,335,car,Blace L2,2026-05-02 14:34:10.746233,2026-05-02 15:10:01.120135,2150.37,35,0.517,
465,2,386,car,,2026-05-02 14:34:13.976783,2026-05-02 15:09:54.432167,2140.46,18,0.71,
474,2,376,car,,2026-05-02 15:09:59.426842,2026-05-02 15:10:42.406385,42.98,73,0.496,
485,2,403,car,Blace L1,2026-05-02 15:10:04.939671,2026-05-02 15:12:52.539742,167.6,305,0.904,
506,2,381,car,Blace L1,2026-05-02 15:10:04.939671,2026-05-02 15:41:46.378724,1901.44,534,0.775,
532,2,402,car,Blace L2,2026-05-02 15:10:04.939671,2026-05-02 15:43:56.146939,2031.21,765,0.86,lane_switch:Blace L2>Blace L3
476,2,405,car,Blace L3,2026-05-02 15:10:05.528831,2026-05-02 15:11:19.179241,73.65,134,0.9,
511,2,406,car,Blace L2,2026-05-02 15:10:05.528831,2026-05-02 15:41:55.834536,1910.31,550,0.829,
515,2,407,car,Blace L2,2026-05-02 15:10:07.194412,2026-05-02 15:41:59.999298,1912.8,550,0.755,
473,2,412,car,,2026-05-02 15:10:19.83885,2026-05-02 15:10:28.315559,8.48,16,0.481,
475,2,376,truck,,2026-05-02 15:10:43.508328,2026-05-02 15:11:03.30699,19.8,37,0.527,
480,2,376,car,,2026-05-02 15:11:04.398576,2026-05-02 15:12:15.63036,71.23,131,0.507,
477,2,418,truck,,2026-05-02 15:11:04.942867,2026-05-02 15:11:24.141083,19.2,36,0.462,
546,2,426,car,Blace L3,2026-05-02 15:11:41.116328,2026-05-02 15:46:14.245013,2073.13,814,0.818,
481,2,438,car,,2026-05-02 15:12:02.47644,2026-05-02 15:12:15.63036,13.15,25,0.495,
