id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,was_reassigned,frame_count,avg_confidence,notes
3147,5,755,truck,Kafasan L2,2026-05-06 17:53:40.567904+02,2026-05-06 17:56:24.270915+02,163.7,f,478,0.766,
3132,5,761,truck,,2026-05-06 17:54:12.450891+02,2026-05-06 17:54:16.465656+02,4.01,f,28,0.387,
3133,5,774,car,,2026-05-06 17:54:54.927522+02,2026-05-06 17:55:00.12742+02,5.2,f,36,0.603,
3138,5,698,car,,2026-05-06 17:55:06.406658+02,2026-05-06 17:55:35.069317+02,28.66,f,38,0.412,
3135,5,793,car,Kafasan L3,2026-05-06 17:55:06.559788+02,2026-05-06 17:55:33.72856+02,27.17,f,28,0.882,
3136,5,794,truck,,2026-05-06 17:55:06.559788+02,2026-05-06 17:55:33.72856+02,27.17,f,28,0.479,
3146,5,3,car,,2026-05-06 17:55:34.181377+02,2026-05-06 17:56:24.270915+02,50.09,f,182,0.429,
3140,5,698,car,,2026-05-06 17:55:36.108869+02,2026-05-06 17:55:46.675645+02,10.57,f,72,0.424,
3139,5,797,car,,2026-05-06 17:55:41.017012+02,2026-05-06 17:55:44.450993+02,3.43,f,24,0.34,
3142,5,806,car,Kafasan L2,2026-05-06 17:55:47.426331+02,2026-05-06 17:56:13.720064+02,26.29,f,22,0.776,lane_switch:Kafasan L2>Kafasan L3
3143,5,698,car,,2026-05-06 17:55:48.320714+02,2026-05-06 17:56:14.911439+02,26.59,f,24,0.376,
3160,5,685,car,,2026-05-06 17:56:13.872742+02,2026-05-06 17:58:01.436752+02,107.56,f,702,0.707,
3153,5,698,car,,2026-05-06 17:56:15.799075+02,2026-05-06 17:57:39.290941+02,83.49,f,543,0.425,
3144,5,817,car,Kafasan L3,2026-05-06 17:56:15.9478+02,2026-05-06 17:56:19.961389+02,4.01,f,28,0.795,
3156,5,3,car,,2026-05-06 17:56:27.420362+02,2026-05-06 17:57:44.410153+02,76.99,f,514,0.432,
3148,5,832,car,,2026-05-06 17:56:32.03964+02,2026-05-06 17:56:34.259394+02,2.22,f,16,0.326,
3173,5,838,truck,Kafasan L1,2026-05-06 17:56:40.787026+02,2026-05-06 17:58:43.341555+02,122.55,f,784,0.929,lane_switch:Kafasan L1>Kafasan L2>Kafasan L1
3149,5,856,car,,2026-05-06 17:56:54.361779+02,2026-05-06 17:56:59.896606+02,5.53,f,38,0.812,
3150,5,857,truck,,2026-05-06 17:56:54.361779+02,2026-05-06 17:56:59.896606+02,5.53,f,38,0.336,
3379,5,858,truck,Kafasan L2,2026-05-06 17:57:00.198791+02,2026-05-06 18:23:49.015846+02,1608.82,f,6677,0.903,lane_switch:Kafasan L2>Kafasan L1>Kafasan L2>Kafasan L1>Kafasan L2>Kafasan L1
3151,5,864,truck,,2026-05-06 17:57:08.884662+02,2026-05-06 17:57:12.987553+02,4.1,f,28,0.387,
3152,5,877,car,,2026-05-06 17:57:28.619309+02,2026-05-06 17:57:33.874626+02,5.26,f,36,0.603,
3157,5,698,car,,2026-05-06 17:57:40.194532+02,2026-05-06 17:57:45.761663+02,5.57,f,38,0.412,
3154,5,896,car,Kafasan L3,2026-05-06 17:57:40.345885+02,2026-05-06 17:57:44.410153+02,4.06,f,28,0.882,
3155,5,897,truck,,2026-05-06 17:57:40.345885+02,2026-05-06 17:57:44.410153+02,4.06,f,28,0.479,
3167,5,3,car,,2026-05-06 17:57:44.866067+02,2026-05-06 17:58:19.848842+02,34.98,f,217,0.425,
3159,5,698,car,,2026-05-06 17:57:46.820303+02,2026-05-06 17:57:57.499864+02,10.68,f,72,0.424,
3158,5,900,car,,2026-05-06 17:57:51.813012+02,2026-05-06 17:57:55.235096+02,3.42,f,24,0.34,
3161,5,909,car,Kafasan L2,2026-05-06 17:57:58.262532+02,2026-05-06 17:58:01.587715+02,3.33,f,22,0.776,lane_switch:Kafasan L2>Kafasan L3
3162,5,698,car,,2026-05-06 17:57:59.167535+02,2026-05-06 17:58:02.81406+02,3.65,f,24,0.376,
3200,5,685,car,,2026-05-06 17:58:01.746622+02,2026-05-06 18:01:21.867581+02,200.12,f,822,0.701,
3166,5,698,car,,2026-05-06 17:58:03.707538+02,2026-05-06 17:58:19.078123+02,15.37,f,88,0.37,
3163,5,920,car,Kafasan L3,2026-05-06 17:58:03.857375+02,2026-05-06 17:58:07.906736+02,4.05,f,28,0.795,
3164,5,927,car,Kafasan L3,2026-05-06 17:58:14.872523+02,2026-05-06 17:58:16.949222+02,2.08,f,15,0.668,
3169,5,926,truck,,2026-05-06 17:58:14.872523+02,2026-05-06 17:58:21.228345+02,6.36,f,43,0.517,
3168,5,927,car,Kafasan L3,2026-05-06 17:58:17.25233+02,2026-05-06 17:58:20.620352+02,3.37,f,23,0.813,
3175,5,3,car,,2026-05-06 17:58:20.46851+02,2026-05-06 17:58:44.261338+02,23.79,f,144,0.416,
3170,5,698,car,,2026-05-06 17:58:20.926404+02,2026-05-06 17:58:26.635625+02,5.71,f,39,0.394,
3182,5,933,truck,Kafasan L2,2026-05-06 17:58:21.533899+02,2026-05-06 17:59:15.469637+02,53.94,f,329,0.939,lane_switch:Kafasan L2>Kafasan L1>Kafasan L2>Kafasan L1
3171,5,937,car,Kafasan L3,2026-05-06 17:58:26.635625+02,2026-05-06 17:58:30.884987+02,4.25,f,29,0.825,
3174,5,698,car,,2026-05-06 17:58:31.194579+02,2026-05-06 17:58:43.494307+02,12.3,f,68,0.408,
3172,5,943,car,Kafasan L3,2026-05-06 17:58:39.279298+02,2026-05-06 17:58:41.381309+02,2.1,f,15,0.668,
3178,5,942,truck,,2026-05-06 17:58:39.279298+02,2026-05-06 17:58:53.374504+02,14.1,f,94,0.609,
3176,5,943,car,Kafasan L3,2026-05-06 17:58:41.684133+02,2026-05-06 17:58:45.023455+02,3.34,f,23,0.813,
3177,5,3,car,,2026-05-06 17:58:44.869503+02,2026-05-06 17:58:50.794758+02,5.93,f,40,0.391,
3179,5,698,car,,2026-05-06 17:58:45.325078+02,2026-05-06 17:58:58.793777+02,13.47,f,90,0.397,
3380,5,951,truck,Kafasan L2,2026-05-06 17:58:50.191384+02,2026-05-06 18:23:52.592654+02,1502.4,f,6003,0.938,lane_switch:Kafasan L2>Kafasan L1>Kafasan L2>Kafasan L1>Kafasan L2>Kafasan L1
3184,5,3,car,,2026-05-06 17:58:51.710426+02,2026-05-06 17:59:16.382946+02,24.67,f,150,0.416,
3180,5,957,car,Kafasan L3,2026-05-06 17:58:58.793777+02,2026-05-06 17:59:03.033005+02,4.24,f,29,0.825,
3183,5,698,car,,2026-05-06 17:59:03.343139+02,2026-05-06 17:59:15.619644+02,12.28,f,68,0.408,
3181,5,963,car,Kafasan L3,2026-05-06 17:59:11.435629+02,2026-05-06 17:59:13.522766+02,2.09,f,15,0.668,
3189,5,962,truck,,2026-05-06 17:59:11.435629+02,2026-05-06 17:59:53.866266+02,42.43,f,124,0.582,
3185,5,963,car,Kafasan L3,2026-05-06 17:59:13.822436+02,2026-05-06 17:59:17.14384+02,3.32,f,23,0.813,
3186,5,3,car,,2026-05-06 17:59:16.993941+02,2026-05-06 17:59:22.926625+02,5.93,f,40,0.391,
3187,5,698,car,,2026-05-06 17:59:17.448629+02,2026-05-06 17:59:26.558106+02,9.11,f,61,0.398,
3384,5,971,truck,Kafasan L2,2026-05-06 17:59:22.324646+02,2026-05-06 18:24:04.918791+02,1482.59,f,5887,0.863,lane_switch:Kafasan L2>Kafasan L1>Kafasan L2>Kafasan L1
3191,5,3,car,,2026-05-06 17:59:23.837844+02,2026-05-06 17:59:55.208876+02,31.37,f,51,0.372,
3188,5,973,car,Kafasan L3,2026-05-06 17:59:25.658425+02,2026-05-06 17:59:28.539329+02,2.88,f,20,0.825,
3190,5,975,car,Kafasan L3,2026-05-06 17:59:27.4782+02,2026-05-06 17:59:54.16568+02,26.69,f,20,0.799,
3193,5,698,car,,2026-05-06 17:59:54.16568+02,2026-05-06 18:00:35.11231+02,40.95,f,121,0.404,
3192,5,3,car,,2026-05-06 17:59:55.506762+02,2026-05-06 18:00:02.340695+02,6.83,f,47,0.388,
3197,5,3,car,,2026-05-06 18:00:02.646596+02,2026-05-06 18:00:52.158474+02,49.51,f,179,0.404,
3194,5,698,car,,2026-05-06 18:00:35.707088+02,2026-05-06 18:00:45.057451+02,9.35,f,64,0.383,
3195,5,698,car,,2026-05-06 18:00:46.970507+02,2026-05-06 18:00:50.376407+02,3.41,f,24,0.359,
3198,5,1015,car,Kafasan L3,2026-05-06 18:00:50.080512+02,2026-05-06 18:01:16.520615+02,26.44,f,23,0.78,
3214,5,694,car,,2026-05-06 18:00:52.459533+02,2026-05-06 18:02:50.150859+02,117.69,f,464,0.485,
3209,5,3,car,,2026-05-06 18:00:53.061275+02,2026-05-06 18:02:16.774179+02,83.71,f,237,0.402,
3202,5,698,car,,2026-05-06 18:01:17.70837+02,2026-05-06 18:01:26.334964+02,8.63,f,59,0.397,
3199,5,993,truck,,2026-05-06 18:01:18.449226+02,2026-05-06 18:01:20.535215+02,2.09,f,15,0.353,
3201,5,685,car,,2026-05-06 18:01:22.164214+02,2026-05-06 18:01:24.691867+02,2.53,f,18,0.614,
3203,5,685,car,,2026-05-06 18:01:26.482427+02,2026-05-06 18:01:30.507456+02,4.03,f,28,0.604,
3204,5,698,car,,2026-05-06 18:01:26.632386+02,2026-05-06 18:01:33.347803+02,6.72,f,46,0.391,
3205,5,698,car,,2026-05-06 18:01:59.474884+02,2026-05-06 18:02:08.426264+02,8.95,f,46,0.357,
3206,5,685,car,,2026-05-06 18:02:01.150492+02,2026-05-06 18:02:09.178288+02,8.03,f,40,0.592,
3207,5,685,car,,2026-05-06 18:02:09.478926+02,2026-05-06 18:02:12.591246+02,3.11,f,22,0.576,
3208,5,1046,car,Kafasan L3,2026-05-06 18:02:11.852969+02,2026-05-06 18:02:15.13429+02,3.28,f,23,0.744,
3217,5,685,car,,2026-05-06 18:02:12.889326+02,2026-05-06 18:03:00.398954+02,47.51,f,318,0.658,
3211,5,698,car,,2026-05-06 18:02:15.73885+02,2026-05-06 18:02:33.76501+02,18.03,f,122,0.402,
3210,5,3,car,,2026-05-06 18:02:18.543079+02,2026-05-06 18:02:23.746721+02,5.2,f,36,0.386,
3215,5,3,car,,2026-05-06 18:02:24.349959+02,2026-05-06 18:02:50.755764+02,26.41,f,177,0.404,
3212,5,698,car,,2026-05-06 18:02:34.527326+02,2026-05-06 18:02:43.54929+02,9.02,f,61,0.386,
3213,5,698,car,,2026-05-06 18:02:45.503137+02,2026-05-06 18:02:49.102017+02,3.6,f,25,0.355,
3216,5,1085,car,Kafasan L3,2026-05-06 18:02:48.802213+02,2026-05-06 18:02:52.126866+02,3.32,f,23,0.784,
3227,5,694,car,,2026-05-06 18:02:50.905571+02,2026-05-06 18:03:37.04709+02,46.14,f,292,0.476,
3225,5,3,car,,2026-05-06 18:02:51.653688+02,2026-05-06 18:03:36.592459+02,44.94,f,284,0.402,
3218,5,698,car,,2026-05-06 18:02:53.180892+02,2026-05-06 18:03:09.146182+02,15.97,f,107,0.393,
3219,5,685,car,,2026-05-06 18:03:10.058596+02,2026-05-06 18:03:13.52815+02,3.47,f,24,0.553,
3220,5,698,car,,2026-05-06 18:03:12.014535+02,2026-05-06 18:03:21.037994+02,9.02,f,46,0.356,
3221,5,685,car,,2026-05-06 18:03:13.861814+02,2026-05-06 18:03:21.784355+02,7.92,f,39,0.588,
3222,5,685,car,,2026-05-06 18:03:22.083432+02,2026-05-06 18:03:25.220468+02,3.14,f,22,0.576,
3223,5,1116,car,Kafasan L3,2026-05-06 18:03:24.473314+02,2026-05-06 18:03:27.777598+02,3.3,f,23,0.744,
3224,5,685,car,,2026-05-06 18:03:25.521241+02,2026-05-06 18:03:34.480288+02,8.96,f,60,0.592,
3226,5,698,car,,2026-05-06 18:03:31.591128+02,2026-05-06 18:03:36.894824+02,5.3,f,36,0.394,
3228,5,685,car,,2026-05-06 18:03:34.78764+02,2026-05-06 18:03:37.81107+02,3.02,f,21,0.58,
3235,5,3,car,,2026-05-06 18:03:37.04709+02,2026-05-06 18:04:20.578148+02,43.53,f,132,0.388,
3229,5,698,car,,2026-05-06 18:03:37.355973+02,2026-05-06 18:04:03.44923+02,26.09,f,16,0.409,
3230,5,685,truck,,2026-05-06 18:03:38.120065+02,2026-05-06 18:04:06.146288+02,28.03,f,29,0.607,
3234,5,1148,car,,2026-05-06 18:04:03.749835+02,2026-05-06 18:04:19.975435+02,16.23,f,109,0.483,
3233,5,698,car,,2026-05-06 18:04:04.350475+02,2026-05-06 18:04:18.16559+02,13.82,f,93,0.382,
3231,5,685,car,,2026-05-06 18:04:06.443663+02,2026-05-06 18:04:08.683463+02,2.24,f,16,0.575,
3232,5,685,truck,,2026-05-06 18:04:08.992611+02,2026-05-06 18:04:12.435691+02,3.44,f,24,0.526,
3254,5,685,car,,2026-05-06 18:04:13.790808+02,2026-05-06 18:08:17.843031+02,244.05,f,709,0.687,
3236,5,698,car,,2026-05-06 18:04:19.975435+02,2026-05-06 18:04:47.426004+02,27.45,f,31,0.387,
3238,5,1148,car,,2026-05-06 18:04:20.879258+02,2026-05-06 18:05:35.930041+02,75.05,f,195,0.47,
3239,5,3,car,,2026-05-06 18:04:44.457884+02,2026-05-06 18:05:36.375006+02,51.92,f,194,0.407,
3237,5,698,car,,2026-05-06 18:04:47.722886+02,2026-05-06 18:04:55.225526+02,7.5,f,51,0.365,
3244,5,1224,car,Kafasan L3,2026-05-06 18:05:28.620246+02,2026-05-06 18:07:04.899151+02,96.28,f,338,0.724,
3240,5,1148,car,,2026-05-06 18:05:36.22627+02,2026-05-06 18:05:44.004035+02,7.78,f,53,0.434,
3248,5,1238,car,Kafasan L3,2026-05-06 18:05:40.556297+02,2026-05-06 18:07:34.497458+02,113.94,f,301,0.806,
3247,5,1148,car,,2026-05-06 18:06:08.809896+02,2026-05-06 18:07:34.497458+02,85.69,f,266,0.435,
3241,5,1243,car,,2026-05-06 18:06:09.560779+02,2026-05-06 18:06:25.563519+02,16,f,108,0.408,
3242,5,1246,truck,,2026-05-06 18:06:49.750787+02,2026-05-06 18:06:52.281662+02,2.53,f,18,0.404,
3243,5,1248,car,,2026-05-06 18:06:50.34701+02,2026-05-06 18:06:52.586414+02,2.24,f,16,0.416,
3246,5,1243,car,,2026-05-06 18:06:51.977432+02,2026-05-06 18:07:33.452298+02,41.47,f,124,0.403,
3245,5,1246,truck,,2026-05-06 18:06:55.72295+02,2026-05-06 18:07:06.241721+02,10.52,f,72,0.332,
3250,5,1279,car,Kafasan L3,2026-05-06 18:07:38.387989+02,2026-05-06 18:07:41.964096+02,3.58,f,25,0.672,
3249,5,1253,car,,2026-05-06 18:07:38.536066+02,2026-05-06 18:07:41.214258+02,2.68,f,19,0.393,
3260,5,1273,car,,2026-05-06 18:07:38.536066+02,2026-05-06 18:09:58.861621+02,140.33,f,478,0.424,
3264,5,1148,car,,2026-05-06 18:07:38.983141+02,2026-05-06 18:10:22.161502+02,163.18,f,616,0.483,
3253,5,1253,car,,2026-05-06 18:07:43.319917+02,2026-05-06 18:08:17.843031+02,34.52,f,78,0.348,
3251,5,1313,motorcycle,,2026-05-06 18:07:44.96682+02,2026-05-06 18:07:49.857711+02,4.89,f,33,0.419,
3252,5,1314,car,,2026-05-06 18:08:14.097773+02,2026-05-06 18:08:16.322599+02,2.22,f,16,0.488,
3255,5,1319,car,Kafasan L3,2026-05-06 18:08:16.915229+02,2026-05-06 18:08:20.230099+02,3.31,f,23,0.794,
3256,5,685,car,,2026-05-06 18:08:18.144694+02,2026-05-06 18:08:22.322404+02,4.18,f,29,0.643,
3271,5,685,car,,2026-05-06 18:08:22.62137+02,2026-05-06 18:10:42.662435+02,140.04,f,614,0.675,
3257,5,1253,car,,2026-05-06 18:08:25.743789+02,2026-05-06 18:09:01.775299+02,36.03,f,88,0.385,
3258,5,1253,car,,2026-05-06 18:09:07.0134+02,2026-05-06 18:09:54.642818+02,47.63,f,166,0.396,
3259,5,1253,car,,2026-05-06 18:09:55.395944+02,2026-05-06 18:09:58.109934+02,2.71,f,19,0.386,
3261,5,1350,car,,2026-05-06 18:10:01.366681+02,2026-05-06 18:10:15.678391+02,14.31,f,97,0.722,
3265,5,1349,car,Kafasan L3,2026-05-06 18:10:01.366681+02,2026-05-06 18:10:22.161502+02,20.79,f,140,0.807,
3263,5,1273,car,,2026-05-06 18:10:02.708852+02,2026-05-06 18:10:21.113989+02,18.41,f,124,0.403,
3262,5,1344,truck,,2026-05-06 18:10:06.456091+02,2026-05-06 18:10:17.041798+02,10.59,f,72,0.332,
3267,5,1382,car,Kafasan L3,2026-05-06 18:10:26.077556+02,2026-05-06 18:10:29.711179+02,3.63,f,25,0.672,
3266,5,1356,car,,2026-05-06 18:10:26.232947+02,2026-05-06 18:10:28.959569+02,2.73,f,19,0.393,
3280,5,1376,car,,2026-05-06 18:10:26.232947+02,2026-05-06 18:12:00.311238+02,94.08,f,611,0.423,
3284,5,1148,car,,2026-05-06 18:10:26.694777+02,2026-05-06 18:12:07.995182+02,101.3,f,659,0.497,
3270,5,1356,car,,2026-05-06 18:10:31.060778+02,2026-05-06 18:10:42.662435+02,11.6,f,78,0.348,
3268,5,1416,motorcycle,,2026-05-06 18:10:32.711629+02,2026-05-06 18:10:37.48835+02,4.78,f,33,0.419,
3269,5,1417,car,,2026-05-06 18:10:38.861945+02,2026-05-06 18:10:41.145105+02,2.28,f,16,0.488,
3272,5,1422,car,Kafasan L3,2026-05-06 18:10:41.756481+02,2026-05-06 18:10:45.078441+02,3.32,f,23,0.794,
3273,5,685,car,,2026-05-06 18:10:42.963028+02,2026-05-06 18:10:47.189826+02,4.23,f,29,0.643,
3297,5,685,car,,2026-05-06 18:10:47.491873+02,2026-05-06 18:12:59.448718+02,131.96,f,832,0.674,
3274,5,1356,car,,2026-05-06 18:10:50.6435+02,2026-05-06 18:11:03.663471+02,13.02,f,88,0.385,
3275,5,1356,car,,2026-05-06 18:11:09.037385+02,2026-05-06 18:11:33.901454+02,24.86,f,166,0.396,
3276,5,1356,car,,2026-05-06 18:11:34.668545+02,2026-05-06 18:11:37.378637+02,2.71,f,19,0.386,
3357,5,1452,truck,,2026-05-06 18:11:40.684289+02,2026-05-06 18:20:49.383379+02,548.7,f,2343,0.495,
3277,5,1356,car,,2026-05-06 18:11:44.281536+02,2026-05-06 18:11:47.436376+02,3.15,f,22,0.344,
3278,5,1356,car,,2026-05-06 18:11:47.88766+02,2026-05-06 18:11:51.029787+02,3.14,f,22,0.366,
3279,5,1356,car,,2026-05-06 18:11:53.711277+02,2026-05-06 18:11:58.052914+02,4.34,f,30,0.369,
3281,5,1458,car,Kafasan L3,2026-05-06 18:11:58.052914+02,2026-05-06 18:12:00.608626+02,2.56,f,18,0.794,
3282,5,1356,car,,2026-05-06 18:11:58.660318+02,2026-05-06 18:12:05.721988+02,7.06,f,48,0.364,
3289,5,1376,car,,2026-05-06 18:12:00.914425+02,2026-05-06 18:12:29.136505+02,28.22,f,173,0.434,
3283,5,1464,car,Kafasan L3,2026-05-06 18:12:03.604829+02,2026-05-06 18:12:07.995182+02,4.39,f,30,0.798,
3302,5,1148,car,,2026-05-06 18:12:08.312804+02,2026-05-06 18:13:43.034718+02,94.72,f,442,0.463,
3285,5,1356,car,,2026-05-06 18:12:11.183417+02,2026-05-06 18:12:14.226542+02,3.04,f,21,0.344,
3286,5,1356,car,,2026-05-06 18:12:17.039193+02,2026-05-06 18:12:19.157103+02,2.12,f,15,0.352,
3287,5,1473,car,Kafasan L3,2026-05-06 18:12:17.801213+02,2026-05-06 18:12:20.65819+02,2.86,f,20,0.807,
3288,5,1454,truck,,2026-05-06 18:12:23.688888+02,2026-05-06 18:12:26.39573+02,2.71,f,19,0.403,
3290,5,1481,car,Kafasan L3,2026-05-06 18:12:25.945316+02,2026-05-06 18:12:29.445211+02,3.5,f,24,0.753,
3291,5,1356,car,,2026-05-06 18:12:28.070209+02,2026-05-06 18:12:30.515619+02,2.45,f,17,0.356,
3358,5,1376,car,,2026-05-06 18:12:29.757601+02,2026-05-06 18:20:54.54671+02,504.79,f,2066,0.438,
3292,5,1356,car,,2026-05-06 18:12:31.113804+02,2026-05-06 18:12:34.726765+02,3.61,f,25,0.367,
3293,5,1488,car,Kafasan L3,2026-05-06 18:12:32.470286+02,2026-05-06 18:12:36.850096+02,4.38,f,30,0.797,
3294,5,1356,car,,2026-05-06 18:12:45.837799+02,2026-05-06 18:12:47.936261+02,2.1,f,15,0.352,
3295,5,1496,car,Kafasan L3,2026-05-06 18:12:46.584373+02,2026-05-06 18:12:49.452201+02,2.87,f,20,0.807,
3296,5,1497,truck,,2026-05-06 18:12:52.484678+02,2026-05-06 18:12:55.18859+02,2.7,f,19,0.403,
3298,5,1505,car,Kafasan L3,2026-05-06 18:12:54.742713+02,2026-05-06 18:13:01.730074+02,6.99,f,47,0.799,
3361,5,685,car,,2026-05-06 18:12:59.755988+02,2026-05-06 18:20:54.54671+02,474.79,f,1882,0.72,
3299,5,1356,car,,2026-05-06 18:13:29.633337+02,2026-05-06 18:13:33.177402+02,3.54,f,25,0.36,
3300,5,1356,car,,2026-05-06 18:13:33.619679+02,2026-05-06 18:13:38.691533+02,5.07,f,35,0.343,
3301,5,1511,car,Kafasan L3,2026-05-06 18:13:39.294349+02,2026-05-06 18:13:42.282335+02,2.99,f,21,0.778,
3308,5,1148,car,,2026-05-06 18:13:43.491806+02,2026-05-06 18:14:40.39639+02,56.9,f,212,0.466,
3303,5,1356,car,,2026-05-06 18:13:43.641033+02,2026-05-06 18:14:10.621451+02,26.98,f,27,0.367,
3304,5,1356,car,,2026-05-06 18:14:13.12197+02,2026-05-06 18:14:20.469015+02,7.35,f,50,0.358,
3305,5,1356,car,,2026-05-06 18:14:26.898142+02,2026-05-06 18:14:30.469915+02,3.57,f,25,0.36,
3306,5,1356,car,,2026-05-06 18:14:30.922724+02,2026-05-06 18:14:36.003604+02,5.08,f,35,0.343,
3307,5,1523,car,Kafasan L3,2026-05-06 18:14:36.603497+02,2026-05-06 18:14:39.630235+02,3.03,f,21,0.778,
3317,5,1148,car,,2026-05-06 18:14:40.851692+02,2026-05-06 18:15:28.968854+02,48.12,f,304,0.469,
3309,5,1356,car,,2026-05-06 18:14:41.001609+02,2026-05-06 18:14:44.91323+02,3.91,f,27,0.367,
3310,5,1356,car,,2026-05-06 18:14:47.477922+02,2026-05-06 18:14:54.883021+02,7.41,f,50,0.358,
3311,5,1533,car,Kafasan L3,2026-05-06 18:15:00.464461+02,2026-05-06 18:15:04.206365+02,3.74,f,26,0.807,
3312,5,1356,car,,2026-05-06 18:15:06.304189+02,2026-05-06 18:15:09.66669+02,3.36,f,23,0.348,
3313,5,1537,car,Kafasan L3,2026-05-06 18:15:08.127323+02,2026-05-06 18:15:11.502808+02,3.38,f,23,0.719,
3314,5,1356,car,,2026-05-06 18:15:15.88631+02,2026-05-06 18:15:18.775934+02,2.89,f,20,0.373,
3315,5,1356,car,,2026-05-06 18:15:19.234068+02,2026-05-06 18:15:24.525472+02,5.29,f,36,0.342,
3316,5,1549,car,Kafasan L3,2026-05-06 18:15:25.130966+02,2026-05-06 18:15:28.192897+02,3.06,f,21,0.793,
3363,5,1148,car,,2026-05-06 18:15:29.431473+02,2026-05-06 18:20:54.54671+02,325.12,f,1229,0.489,
3318,5,1356,car,,2026-05-06 18:15:29.737231+02,2026-05-06 18:15:33.536713+02,3.8,f,26,0.37,
3319,5,1356,car,,2026-05-06 18:15:34.148562+02,2026-05-06 18:15:43.432354+02,9.28,f,62,0.358,
3320,5,1356,car,,2026-05-06 18:15:43.7442+02,2026-05-06 18:15:45.866147+02,2.12,f,15,0.377,
3321,5,1556,car,Kafasan L3,2026-05-06 18:15:49.145213+02,2026-05-06 18:15:52.922767+02,3.78,f,26,0.807,
3322,5,1356,car,,2026-05-06 18:15:55.040124+02,2026-05-06 18:15:58.379087+02,3.34,f,23,0.348,
3323,5,1560,car,Kafasan L3,2026-05-06 18:15:56.855842+02,2026-05-06 18:16:00.211579+02,3.36,f,23,0.719,
3324,5,1356,car,,2026-05-06 18:16:01.588881+02,2026-05-06 18:16:03.859175+02,2.27,f,16,0.353,
3325,5,1356,car,,2026-05-06 18:16:04.919687+02,2026-05-06 18:16:10.402718+02,5.48,f,37,0.349,
3326,5,1356,car,,2026-05-06 18:16:10.712407+02,2026-05-06 18:16:14.80733+02,4.09,f,28,0.38,
3327,5,1356,car,,2026-05-06 18:16:15.86709+02,2026-05-06 18:16:22.008909+02,6.14,f,41,0.357,
3328,5,1356,car,,2026-05-06 18:16:22.46935+02,2026-05-06 18:16:25.203422+02,2.73,f,19,0.349,
3329,5,1356,car,,2026-05-06 18:16:25.511363+02,2026-05-06 18:16:57.097478+02,31.59,f,40,0.357,
3330,5,1573,truck,,2026-05-06 18:16:55.90522+02,2026-05-06 18:16:58.759715+02,2.85,f,20,0.377,
3331,5,1356,car,,2026-05-06 18:16:58.151736+02,2026-05-06 18:17:00.705181+02,2.55,f,18,0.375,
3332,5,1356,car,,2026-05-06 18:17:02.502729+02,2026-05-06 18:17:08.80556+02,6.3,f,43,0.363,
3333,5,1573,truck,,2026-05-06 18:17:06.546751+02,2026-05-06 18:17:10.176553+02,3.63,f,25,0.369,
3334,5,1356,car,,2026-05-06 18:17:37.778115+02,2026-05-06 18:17:41.237897+02,3.46,f,24,0.347,
3335,5,1581,car,Kafasan L3,2026-05-06 18:17:39.437473+02,2026-05-06 18:17:42.147012+02,2.71,f,19,0.753,
3337,5,1356,car,,2026-05-06 18:17:44.12881+02,2026-05-06 18:17:49.804585+02,5.68,f,39,0.347,
3336,5,1573,truck,,2026-05-06 18:17:46.363218+02,2026-05-06 18:17:48.45395+02,2.09,f,15,0.41,
3338,5,1592,car,Kafasan L3,2026-05-06 18:18:19.871912+02,2026-05-06 18:18:22.699668+02,2.83,f,20,0.809,
3340,5,1356,car,,2026-05-06 18:18:23.608825+02,2026-05-06 18:18:32.418515+02,8.81,f,60,0.373,
3339,5,1573,truck,,2026-05-06 18:18:24.648559+02,2026-05-06 18:18:27.318797+02,2.67,f,19,0.368,
3341,5,1573,truck,,2026-05-06 18:18:30.306226+02,2026-05-06 18:18:32.418515+02,2.11,f,15,0.431,
3342,5,1356,car,,2026-05-06 18:19:34.180556+02,2026-05-06 18:19:42.459309+02,8.28,f,18,0.357,
3343,5,1356,car,,2026-05-06 18:19:44.109248+02,2026-05-06 18:19:47.522268+02,3.41,f,24,0.347,
3344,5,1605,car,Kafasan L3,2026-05-06 18:19:45.740217+02,2026-05-06 18:19:48.412822+02,2.67,f,19,0.753,
3346,5,1356,car,,2026-05-06 18:19:50.388632+02,2026-05-06 18:19:56.033382+02,5.64,f,39,0.347,
3345,5,1573,truck,,2026-05-06 18:19:52.622086+02,2026-05-06 18:19:54.706091+02,2.08,f,15,0.41,
3347,5,1616,car,Kafasan L3,2026-05-06 18:20:03.080011+02,2026-05-06 18:20:05.912095+02,2.83,f,20,0.809,
3349,5,1356,car,,2026-05-06 18:20:06.805975+02,2026-05-06 18:20:15.687442+02,8.88,f,60,0.373,
3348,5,1573,truck,,2026-05-06 18:20:07.840512+02,2026-05-06 18:20:10.554579+02,2.71,f,19,0.368,
3350,5,1573,truck,,2026-05-06 18:20:13.581452+02,2026-05-06 18:20:15.687442+02,2.11,f,15,0.431,
3351,5,1356,car,,2026-05-06 18:20:17.349261+02,2026-05-06 18:20:20.957163+02,3.61,f,25,0.359,
3352,5,1627,car,Kafasan L3,2026-05-06 18:20:21.41714+02,2026-05-06 18:20:24.60521+02,3.19,f,22,0.791,
3353,5,1356,car,,2026-05-06 18:20:24.754522+02,2026-05-06 18:20:31.706123+02,6.95,f,47,0.35,
